Z ID,SMILES,RT,ECP
Z223249712,BrC=1C=CC(=CC1)S(=O)(=O)NCC=2C=CC(CN3C=CN=C3)=CC2,0.9185,1.2441
Z2719028063,CCC=1C=CC(=CC1C(=O)N2CCC[C@H]2C(=O)N)S(=O)(=O)C,0.835,1.2637
Z9094502956,FC=1C=CC(=NC1)C2=NNC=3C=CC=CC23,1.2888,1.0553
Z109829326,CNC(=O)C1CN(C(=O)C=2C=C(C)N(CC3=CC=CS3)C2C)C=4C=CC=CC4O1,1.3343,1.3025
Z8866082180,CCCN1N=CC=C1CN2CCN(C)C=3C=CC(Cl)=CC23,1.4431,1.2711
Z8807657124,CN1N=NC(NC(=O)NCC=2C=NN(C2)C=3C=CC=CC3)=N1,0.9945,1.2703
Z8801907639,FC=1C=CC=2NC=CC2C1C(=O)NC=3C=CC=C(NC(=O)N4CCNCC4)C3,0.8499,1.3314
Z9093233422,COC1=NNC=C1C=2C=CC3=CN=CN3C2,0.7111,1.3248
Z8721928396,CC1=CN2C=C(C=CC2=N1)C(=O)NC=3C=C(F)C=4N=C(C)OC4C3,0.7721,1.2465
Z9107062222,OC(=O)C(F)(F)F.ClC=1C=C(CCC(=O)N2CCCOC(CNC=3C=C(N=CN3)C4CC4)C2)C=CN1,0.7416,1.1609
Z5419206411,CCOCC(C)NCC=1OC=CC1C2CC2,0.6925,1.1367
Z8955481177,CCCN1N=NN=C1C(N2C[C@H]3C[C@@](O)(C[C@H]3C2)C#C)C4=NC=CN4C5CC5,0.9283,1.2838
Z4326713178,CN(C1CCCN(C1)C(=O)C)C=2N=CC=C(OC=3C=CC=CC3)N2,1.0987,1.2632
Z2903592140,COC(=O)C1=COC(=C1)C2=NOC(=N2)C=3C=CN(CCN4C=CC=N4)N3,1.1725,1.2723
Z4259437811,"O=S(=O)(NCC=1C=CC=CC1)[C@@H]2C[C@H]3CC[C@@H]2[C@@H]4O[C@@H]43 |&1:11,13,16,17,19,r|",1.1424,1.2478
Z44592325,ClC=1C=CC=C(NC(=O)NC=2C=CC=NC2)C1,0.862,1.2366
Z3091879164,OC(=O)CN1C=CC=2C(NC(=O)COC3CCCCC3)=CC=CC12,1.1098,1.1329
Z4874247010,CC=1SN=CC1CN(C(=O)C=C)C=2C=CC(F)=CC2F,1.0967,1.1392
Z2184839848,CN1C=CC(=N1)C(=O)NC=2C=CC(OC=3C=CC(Cl)=CC3)=CC2,1.3072,1.17
Z2293492632,COC1=CC(NC(=O)NCC2CCCCN2CCO)=NN1C,0.6637,1.2487
Z8213672228,CC1=NC=2C(NC(=O)CN3C(=O)NC(C)(C3=O)C=4C=CC(F)=C(Cl)C4)=CC=CC2C(=O)N1C5CCC(=O)NC5=O,1.0214,1.1058
Z7888546321,CCC=1C=CC=C(C)C1N2N=NN=C2C(NC3CCCN(C3)C(=O)C=C)C4=CN=CN4,0.8382,1.1445
Z86230767,CN(CCO)C1=NC=2C=CC=CC2S1,0.902,1.3744
Z2997374400,"O=C(C[C@@H]1C[C@H]1CC=2C=CC=CC2)NC=3N=CN(N3)C=4C=CC=CN4 |&1:3,5,r|",1.3388,1.3682
Z9030718744,CCS(=O)(=O)NC(=O)C=1C=CC=C(CN(C)CC2(C)CCC2)C1.OC(=O)C(F)(F)F,0.91,1.3381
Z9112647743,COC(=O)C=1C=NC(NC2=CN(CCF)N=C2C)=C(Cl)C1,1.2351,1.3187
Z8987288159,O=C(N1CC(C1)C2CCN(CC2)C(=O)C3=CC=CC4=CC=NN34)C=5C=CC=6C=CC=CC6C5,1.3504,1.3383
Z8846622770,F[C@H]1C[C@@H](C1)C(=O)N2CCCC(CNC(=O)C3CCC=4NN=CC4C3)CC2,0.9403,1.2312
Z9061755024,CN(CC1=NN=C2C(=O)NCCN12)S(=O)(=O)C=3C=CC=4CCN(C(=O)C5CC5)C4C3,0.7681,1.0034
Z3497386551,C(C1CCC1)N2C=C(N=N2)C3=CSC=N3,1.1394,1.3488
Z9061388035,CC(C)(C)OC(=O)N1CC(C1)C=2C=C(ON2)C(=O)NC3=NN(C=4CCCC34)C=5C=CC(F)=CC5,1.2917,1.0631
Z8820655516,CN(CC1=NC=CN1)CC2=CC(=O)NC=3C=CC=CC23,0.5446,1.0774
Z4054496587,CC1CC(N)CCN1C(=O)C=2C=CC(=CC2Cl)N3N=CC=4C=CC=CC34,0.9984,1.3274
Z4872230433,CC=1C(C#N)=C(NCC2(CC2)C3=CC=NN3C)N=C4C=CC=CC14,1.2649,1.1852
Z9066650300,CN1N=CC=C1CNC=2C=C(C#N)C(F)=CC2F,1.1572,1.3065
Z8756050653,COC=1C=CC(=CC1)C2=NC(=CS2)C(=O)NC3=NC=4C=C(C=CC4N3)C(=O)N,0.9286,1.1115
Z8928960712,OC1(CCC(CC1)NCC2CC3(C2)CS(=O)(=O)C3)C=4C=CC=CC4,0.8351,1.2977
Z1634034085,FC(F)OC=1C=C(NC(=O)C=2C=CC=C(NC=3N=CC=CN3)C2)C=CC1Cl,1.316,1.2377
Z8870238984,ClC=1C(C#C)=CC=CC1C(=O)N2CCN(CCCNC(=O)C=C)CC2,0.5505,1.0836
Z3838210827,CN(C)C1=NC=C(CN[C@@H](C(=O)O)C=2C=CC(O)=CC2)S1,0.3959,1.1336
Z1778775988,COC(=O)C=1C=CC=C(NC(=O)COC(=O)C=CC2=CC=CN2)C1,1.0662,1.1401
Z1245891165,O=C(CC1CCOC1)N2CC(=O)NC=3C=CC=CC23,0.8648,1.2525
Z2963514595,COC=1C=CC(CC(=O)NC2CCC=3N=NN(C)C3C2)=C(C)C1,0.9362,1.2165
Z3791181255,CC(C)N1C=C(C=N1)C2=CN(CC=3C=CC=4N(C)C(=O)OC4C3)N=N2,1.1419,1.3095
Z8832406473,CN1C=C(NC2=CC=NC3=NC=NN23)C(Cl)=N1,0.8991,1.3585
Z8687282441,CC(NC(=O)CCSSCCN(C)C)C=1C=CC=C2C=CNC12.OC(=O)C(F)(F)F,1.0125,1.3679
Z8994322779,CN(C)C=1C=C(CNC=2C=CC=3SC=CC3N2)C=CN1,0.7421,1.3483
Z1341567054,CCN1C=C(C=N1)C(=O)N(CC(F)(F)F)C2CCCC2,1.1551,1.1784
Z9033487410,"O=C(N1C[C@@H]2CCN([C@@H]2C1)C(=O)C=3C=C(N=C4C=CC=CC34)C=5C=CC=C6C=CC=CC56)C=7C=CC=8NC=9CCCCC9C8C7 |&1:4,8,r|",1.3442,1.085
Z8959404958,CC(N1CCC(C1)NC(=O)C=C2CCCCC2)C(=O)N,0.6112,1.115
Z8761994211,BrC1=CSC(=C1)C2=NN=C3N2CCCC43CCOCC4,1.0472,1.1069
Z9155112610,COC=1C=CC(=CC1)C2=NN(C=C2CNC=3C=C4OCC(=O)NC4=CC3F)C=5C=CC=CC5,1.4861,1.3327
Z2231904744,C[C@H](NC(=O)CNC=1C=CC(=CC1)S(=O)(=O)N)C=2C=CC(=C(F)C2)N3C=CC=N3,0.8942,1.1695
Z1269600473,O=C(NC=1C=CC=2N=CNC(=O)C2C1)C=3C=CC(CC4CC(=O)NC4=O)=CC3,0.7413,1.1097
Z397794978,CCN(CC=1C=CC=C(NC=2N=C(N=C3C=CC=CC23)C=4C=CC=NC4)C1)C(=O)C,1.1507,1.3335
Z4942813931,CC(NC(=O)COCC1=NC(=NO1)C2CC2)C3CN(C3)C(=O)C=C,0.8456,1.0773
Z6445488566,"NC[C@@H]1CN(CC=2C=CC=CC2)C[C@H]1C(=O)N3CCC3C4CCOCC4 |&1:2,13,r|",0.6502,1.3225
Z2612469528,O=C1NC=NC=2CN(CCC21)C3=NC(=NS3)C4CCOCC4,0.9078,1.325
Z9124025855,COC=1N=CC(Cl)=C(C(=O)NC(CC#CC)C(=O)O)C1Cl.OC(=O)C(F)(F)F,0.9531,1.1447
Z57360992,CC=1C=CC(=CC1)C2=NC(=C(NCC=3C=CC=CC3)O2)S(=O)(=O)C=4C=CC(F)=CC4,1.6233,1.3069
Z2052750929,CCN1C(=NNC1=O)[C@@H]2C[C@@H](CN2C=3N=CN=C4C=CC(F)=CC34)OC,0.7066,1.2764
Z2391194812,CC(=O)N1C2CCCC1CC(N)C2,0.1777,0.9977
Z8693049435,ClC=1C=NC=CC1C(=O)N(CC2CC(=C)C2)CC=3C=NSC3,1.0781,1.1164
Z8987288155,O=C(N1CCC2CCN(CC21)C(=O)C3=CC=4C=CC=CC4C3)C5=CC=C(N5)C=6C=CC=CC6,1.3306,1.1649
Z1316025459,CNC(=O)CC1CCN(CC1)C(=O)C=2C(C)=NOC2C,0.7576,1.2521
Z1445822524,CC1(C)CC(NC(=O)N[C@@H]2[C@H](O)CC=3C=CC=CC23)C=4C=CC(F)=CC4O1,1.2236,1.2175
Z9062009167,CN1N=C2CCCC2=C1C(=O)NCC(O)CNC(=O)CC=3C=C(Cl)C=C4CCOC43,1.0096,1.1354
Z9028853254,COC1CCCN2C(=NN=C12)[C@@H]3CCCN3C(=O)C(F)C=4C=CSC4Cl,0.8757,1.1449
Z3579638550,O=C(NC=1C=CC(CN2CCCCC2)=CC1)C=3C=CN=C4NN=CC34,0.8534,1.2938
Z3617023712,CC1(CCOC1C2CC2)NS(=O)(=O)C3=CN=C(O3)C=4C=CC=CC4,1.2094,1.1995
Z27305061,CN1CCN(CC1)C=2C=CC(Cl)=CC2NC(=O)C=3C=C(C)OC3C,0.9658,1.1792
Z9058783316,OC(=O)CC1CCCN(C1)C2=NC=3C=CC=CC3N2C(F)(F)F,1.327,1.3248
Z2769911358,CN1C(=NC=2C=NC=CC12)N3CCCC(CNC(=O)C=4C=CC=CC4)C3,0.8668,1.342
Z1896725528,FC(F)OC=1C=CC(CNC=2C=CC(=CN2)C(=O)NC3CC3)=NC1,0.7252,1.1436
Z8760344607,COC(=O)C1CCC2(CN(C2)C=3C=C(Cl)C(=CN3)C(F)F)CO1,1.2841,1.3139
Z8309656180,CC=1C=C(Br)C=C2C(NCC3=NNC(=O)N3)=NC(Cl)=NC12,1.1773,1.3497
Z4119027911,CCCNC(=O)C(=CC=1C=C(C2CC2)N(C)N1)C#N,1.1786,1.2618
Z8986884457,CCC1=NOC(C)=C1CN(CC2CCOCC2)C=3C=C(N=CN3)C(=O)OC,1.1424,1.3303
Z3767337732,CCC1=NC(CNC=2C=CC(=CC2)S(F)(F)(F)(F)F)=NO1,1.4027,1.272
Z2589939045,FC=1C=NC=C(Br)C1CNCC=2C=CN(N2)C3CCCC3,0.9125,1.3236
Z7865124719,COCC(=O)N(C)C=1C(F)=CC=CC1I,1.161,1.3182
Z9070722600,CCOC=1C=CC=C(NC(=O)N2CCC3=NN=C(C=4OC=CC4C)N3CC2)C1,1.1398,1.2885
Z1737941583,CC=1C=NC=2C(=CC=CC2C1)S(=O)(=O)NC=3C=C(C(=O)O)N(C)N3,1.0209,1.2582
Z928689818,CN1C=C(C(=O)NC(CC(=O)O)C2=CC=CS2)C=3C=CC=CC13,1.0444,1.169
Z641868522,CC1=CN2N=C(NCC(N3CCCC3)C4=CC=CO4)SC2=N1,0.5953,1.2403
Z8978179747,CC=1ON=C(C2CC2)C1CNC(C)(C)C=3C=CC=C(C)N3,0.7886,1.1491
Z1458005032,CC1CCN(C1)C=2C=C(C=CN2)C(=O)NC=3C=NC=NC3N(C)C,0.6583,1.2756
Z1818353528,O=C(NC=1C=CN(CCC#N)N1)NC=2C=CC=C(C2)N3C=CC=C3,1.1702,1.2503
Z5412073401,COC(=O)CCC=1C(C)=NN(CCC2=CNC=3C=CC=CC23)C1C,1.0188,1.1462
Z1228060948,FC(F)(F)C1=NC(=NO1)C=2C=CC(NS(=O)(=O)CC3CCCO3)=CC2,1.2436,1.1441
Z1893167986,CCCC1(COC)CCCN1C(=O)C2=CN=C(CC=3C=CC=CC3)S2,1.3503,1.1272
Z3823233219,CC1=NN=C2CC3CCCC(CN12)N3,0.1678,1.3544
Z8930890691,OC(=O)CCSSCCC(=O)NC1CC2CCC(C1)N2CC=3C=CC=CC3.OC(=O)C(F)(F)F,0.6781,1.1302
Z9070205376,CN1N=C(CNC=2C=C(F)C=C(C2)C(=O)O)C=C1C3CC3.OC(=O)C(F)(F)F,1.0225,1.1657
Z3137194573,CC=1C=CC(C)=C(CNC(=O)NCC2=CC=3CCCC3S2)N1,0.7965,1.1384
Z2976155759,CN1CCC=2N=CN=C(N3CC(C3)C4=NC(=NO4)C=5C=CC=CC5)C2C1,0.8914,1.3639
Z8874972542,CCC(CNC(=O)C=C)NC(=O)C=1C(F)=CN=CC1Br,0.9821,1.3674
Z8803717404,CN1C=CN=C1C2CCCCN2C3=NC=4N=C(Cl)C=CC4S3,0.9272,1.282
Z2645521703,COC=1C=CC(=CC1F)C2CCCN2C(=O)C=3C=CC=4OCC(=O)NC4C3,1.233,1.3714
Z8977126657,"OC[C@@]1(CNCC=2C=CC=3N=CC(Br)=CC3C2)C[C@@H]1C=C |&1:2,18,r|",0.9676,1.3492
Z1824772002,CC1N(CCCNC1=O)C(=O)C2=CC=3C=C(F)C=CC3N2,1.0117,1.1606
Z8771193974,FC=1C=CC=CC1CCC(=O)N2CCC(CNC(=O)C3=CN=CO3)CC2,1.1234,1.3272
Z8761089813,CC(C)N1N=CC=2C(=CC(=NC12)C=3C=CC(C)=CC3)C(=O)NCC4COCCN(C4)C(=O)C=5C=CN6N=CC=C6C5,1.4685,1.3224
Z8745695242,CC(CSC=1C=CC(F)=CC1)C(=O)NC=2C=CN(N2)C=3N=CC=CN3,1.3045,1.3285
Z9154443694,CC(C)C=1C=CC=C(COC=2C=CC(B(O)O)=C(C=O)C2)N1.OC(=O)C(F)(F)F,0.8423,1.1424
Z1518386139,NC(=O)C=1C=CC(NCC=2C=CC=CC2)=C(NC(=O)C=3C=CC(=CC3)N4C=CC=C4)C1,1.3662,1.3719
Z4775393119,"OCC(=O)N1C[C@@H]([C@H](C1)C=2C=CC(Cl)=CC2)C(=O)O |&1:6,7,r|",0.851,1.1622
Z9153381451,CC=1C=CC(=CC1)N(CC#N)C(=O)C=2C=C(Br)C=C(NC(=O)C=C)C2,1.3159,1.2979
Z9224320571,CN(CC=1C=C(O)C=C(C1)B(O)O)C(CO)CC2CC2.OC(=O)C(F)(F)F,0.6538,1.2925
Z2964153498,O=C(N1CCC(CN2CCNC2=O)CC1)C3=NSC=4C=CC=CC34,1.0386,1.2673
Z1123076337,O=C(NCC=1C=CN=CC1)NC=2C=CC=C(CNC(=O)N3CCCC(C3)N4C=NC=5C=CC=CC45)C2,0.5873,1.127
Z2446043443,CC=1C=C(F)C=C2C(=O)N(CC(=O)NCC(=O)O)S(=O)(=O)C21,0.8881,1.2768
Z1675729301,COC=1C=CC(=CC1)C2=NNC=C2CNC=3C=NC=CC3C,0.7936,1.2793
Z7837425546,CC1=NC=CN1CC(=O)NC=2C=NN3C=C(C)C=NC23,0.3472,1.0002
Z3699404761,OC=1C=CC=2OCC[C@@H](NC(=O)NC3(CCCC3)C4CC4)C2C1,1.2165,1.317
Z236785126,CC1=NN(C)C=2N=C(C)C(CCC(=O)NC=3N=CC=CC3C)=C(C)C12,0.8599,1.2157
Z3042635795,CN(C)C(=O)C=1C=C2COC3(CCN(CC4=NN(C)C=C4Cl)CC3)CN2N1,0.6969,1.2171
Z3416882099,CC(C)N1C=C2OC3(CCN(CC3)C(=O)C=4C=NC=5NN=CC5C4)CC(O)C2=N1,0.8727,1.2162
Z9098107445,C[C@H](NCC1=C(C)CCCC1(C)C)C=2C=CC(=CC2)C(=O)O.OC(=O)C(F)(F)F,1.0734,1.3739
Z8990626870,C=CC1(CCOCC1)NC(=O)N2CCC(CC2)N3CCCC=4C=CC=CC34,1.3399,1.3451
Z3079336364,CCCOC=1C=CC(COC(=O)CC2=C(Cl)C=NN2C)=CC1,1.3559,1.1829
Z2335248258,CC(C)C1N(CC21CCOCC2)C(=O)C=3C=CC=CC3,1.1937,1.2265
Z4745572915,CN1C=C(C=N1)C2=CC=C(O2)C(=O)NCCC=3C=CC(=CC3)C=4C=CC=CC4,1.3097,1.1869
Z1646227813,CC1=CSC(CS(=O)CC2=NC(C)=C(C)O2)=N1,0.8999,1.2165
Z1636056558,CC1=NSC=C1C(=O)NC=2C=CC(=CC2F)C(=O)N,0.8078,1.217
Z3561663292,CC1(C)OC2(CCN(CC2)C=3C=NC(F)=CN3)NC1=O,1.1345,1.2945
Z8872280074,"COCCC(NC(=O)[C@@H]1C[C@H]1C2=CC=C(Br)O2)C(=O)NCC=3SC(C)=CC3C |&1:8,10,r|",1.2958,1.1668
Z1139948060,CC(C)(C)N1N=C(C=C1C2CC2)C(=O)N3CC=4C=CC=CC4C3,1.5106,1.2741
Z1104694319,CC=1C=CC(=CC1F)C2=NOC(CN3CCCC(CN4CCCCCC4)C3)=N2,0.9075,1.1267
Z8812466805,ClC=1C=CC=2N=C(SC2C1)N3CCC(CC3)C(=O)NCCN4CCOCC4,1.0445,1.3263
Z8966449926,COC(C)CC=1N=C2C=NC=C(OC)N2C1NC=3C=CC=C(C3)C(=O)OC,1.0113,1.1664
Z2737704557,OC(=O)C1(CNS(=O)(=O)C2=CC=CS2)CCCOC1,0.7661,1.0847
Z739509650,CN(C)C=1N=CC=CC1C(=O)N(C)C=2C=CC(C)=CC2C,0.9968,1.2619
Z3633242246,CCC=1C=C(NS(=O)(=O)N2CCOCC2)C=CC1C(=O)O,0.8528,1.0689
Z3605437804,CC=1C=C(NN1)C(=O)N2CCCCCNS(=O)(=O)CC2,0.6247,1.0225
Z8242884932,CC(C)N1C=NN=C1C2CN(C2)C=3C=C(Cl)N=C(N3)C(F)(F)F,0.9594,1.0601
Z8414807088,CC(CN(C)C=1N=CN=C2NC=3C=CC(Br)=CC3C12)C#N,1.0951,1.1474
Z2443057691,CCC=1C=CC(=CC1C(=O)NCC(=O)O)S(=O)(=O)C,0.7571,1.2287
Z9192043213,CC(=O)C=1C=CC=C2CN(CCC12)C(=O)C3=CNC=4C(F)=CC=CC34,1.2425,1.3201
Z8761490924,CC1=NSC(=N1)N2CC(C)(C2)C(F)(F)F,1.0857,1.2689
Z8912855361,CC(C)C1CCC(C(=O)N2CCN(CC3(CC3)C2)C(=O)C=4N=CNC4C)C(=O)N1,0.9218,1.3584
Z3293396000,FC(F)(F)CN1C=CC(CNC=2NN=C(Br)C2C#N)=N1,1.1218,1.3049
Z8991108340,CN1C(=CC=C1C=2C=CC(F)=CC2)C(=O)NC=3C=C(O)C=C(C3)C(F)(F)F,1.6549,1.3585
Z52061792,FC=1C=CC(=C(F)C1F)S(=O)(=O)NCC=2C=CC(=CC2)C(=O)NC=3C=CC=NC3,1.1108,1.376
Z2054059599,BrC=1C=NC=C(CN[C@H]2COC[C@H]2N3C=CN=N3)C1,0.6819,1.1791
Z167428926,CC1CCC2(CC1)NC(=O)N(CC(=O)NNC(=O)C3=CC(Br)=CN3C)C2=O,1.0428,1.176
Z1172170898,CC(C)NC(=O)NCCC1=NC=C(N1)C=2C=CC=CC2,0.7972,1.217
Z1692718163,OC1(CNCC=2SC=CC2Br)CCSC1,0.5823,1.1359
Z9061356311,ClC=1C=CC(=CC1)C(OC(=O)C=2C=C(NC(=O)C2)C3CC3)C=C,1.2394,1.135
Z8692930893,CCC(C)CN(CCC=1SC=NC1C)C(=O)C2=CNC(C#N)=C2,1.0252,1.0841
Z9061860155,COCC1CC(O)CN1CC(=O)C2=C(N)N(CC=3C=CC=CC3)C(=O)N(C)C2=O,0.9293,1.3488
Z646176676,FC(F)(F)C1=NN=C2C=CC(NCC=3C=CC(NC(=O)CN4CCC=5C=CC=CC45)=CC3)=NN12,1.3773,1.2632
Z8987288130,NC1=NC=2C=C(C=CC2N1)C(=O)N3CCC4(CCN(C4)C(=O)C=5C=NC=6NC=CC6C5)C3,0.7236,1.0802
Z6288410310,CC(=O)C=1C=CC(CC(=O)NC=2C=CC=CC2CCC(=O)N)=CC1,0.9814,1.3129
Z3293247754,CC(C)(C)N1N=CC=C1CNC=2C=CON2,1.0036,1.2815
Z1671311696,CC(NC=1C=NN(C1)C2=NC=CS2)C=3C=C4CCCCC4=CC3O,1.4622,1.3401
Z4327655877,OC=1C=CC=C(C1)C=2C=CC(NC(=O)C=3C=CC(Br)=C(O)N3)=CC2,1.1307,1.2678
Z1509607222,CC=1C=CC(OCCNC(=O)C#C)=CC1,0.9575,1.0782
Z3015971808,CC(NS(=O)(=O)C=1C=CC(N)=CN1)C2CS(=O)(=O)C2,0.6945,1.3123
Z4342252105,CC(CNC=1C=C(N=C(N1)C2CC2)C(=O)N)N3CCOCC3C,0.4792,1.0632
Z9061376027,CC(=O)N[C@@H](CC1=CNC=N1)C(=O)NC2CCCC2CNC(=O)C=CC=C(Cl)Cl,0.9401,1.3189
Z5135513629,CCC(C)(NCC1=CN(N=N1)C=2C=CC=NC2)C=3C=CC=CC3,0.9557,1.3154
Z8793673411,CC(C)C=1N=CN=C(OC=2C=CC3=CN(C)N=C3C2)C1Cl,1.4354,1.3333
Z2829932231,O=C1CCN(CC2=NC=CN2)CCCCCCN1,0.729,1.3278
Z3562252225,C(NC=1N=CC=C2SC=CC12)C3CCCC4=NC=CN34,0.5708,1.3286
Z1545048855,ClC=1C(=C(Br)C=C2NC(=O)OC12)S(=O)(=O)NC=3C=CC=4NN=NC4C3,1.0283,1.1902
Z8843143856,CN(C)C=1N=CC=2CN(CCC2N1)C(=O)C3CC4(CN3C(=O)[C@H]5C[C@@](O)(C5)C#C)CCSCC4,1.004,1.2202
Z8962414356,CC(CC1=NC(=NN1CC2CC2)C=3C=CC=CN3)C(F)(F)F,1.2504,1.2953
Z9050854290,NC=1C=C2C=CC=CC2=C(N1)C(=O)N(CC3CC(F)C3)CC4=NC=CS4,1.1906,1.2981
Z4993243508,CC=1C=NC(F)=CC1CNCC2CCCC(C)(C)O2,0.9282,1.3133
Z8949046210,Cl.Cl.CCOC(=O)C1CN(CCC1N)C2=NN3C=C(N=C3S2)C4CCCC4,0.6128,1.0801
Z2446779320,CC1CC(CCN1)NCCC2=NNC(C)=N2,0.1636,1.1759
Z1169954170,CC1=CC=NC2=NC(=NN12)C3=NC(=NO3)C=4C=CC=CN4,0.9326,1.2631
Z2290129492,CC=1C=CC(C)=C(NC(=O)N2CCCC3(CCOC3)C2)C1,1.1746,1.2673
Z29467550,FC=1C=CC(=CC1)C(=O)NC2=NC(=CS2)C=3C=CC=CN3,1.0196,1.2624
Z636179994,CC=1C=CC=NC1NCC=2C=CC=3OCCOC3C2,0.799,1.2652
Z3405797291,OC1=CC(=O)N(N=C1C(=O)N2C3CCC2CC3)C=4C=CC=CC4,1.1787,1.2842
Z8665815558,CN1N=C(C2=NC(=NO2)C=3C=NSC3)C=4C=CC=CC14,1.103,1.0276
Z8592397625,CN(C(=O)CCN(CC(C)(C)C)S(=O)(=O)C=C)C=1C=CC=CC1,1.0031,0.9104
Z3865313681,C[C@@H](NC1=CC=NC2=CC=NN12)C(=O)N,0.3718,1.1649
Z929591234,CN(C)C=1C=CC(=CC1)C(=O)NC=2C=CC=3N=C(SC3C2)C4CC4,1.2952,1.2167
Z1644153215,CC1=C(NC(=O)NC=2C=NC=3CCCCC3C2)C=NN1C,0.6999,1.2521
Z1325041380,CCC(C)C(C)NC(=O)C=1N=C(C)N(N1)C2=NN=C(N2)C(F)(F)F,1.2653,1.2161
Z1449267004,CC(CC=1C=C(C)NN1)NC(=O)C2CCCN(C2)C(=O)CC=3C=CC=CC3,0.9336,1.2175
Z6059138030,CS(=O)(=O)C=1C=CC(OCC(=O)NC2CC(C2)C=3N=NNN3)=CC1,0.6346,1.1019
Z8665930739,CCNC(=O)C=1C=CC(NCC(=O)O)=NN1.OC(=O)C(F)(F)F,0.4875,1.1493
Z1276496163,ClC1=CN(CCCC=2C=CC=CC2)C(=O)NC1=O,1.2009,1.3486
Z9155112870,COC1(CSC=2N=C(N=C3SC(=CC23)C=4C=CC=CC4)C=5C=CC=CN5)CCOCC1,1.3838,1.1667
Z237574654,Cl.CC=1C=C2N=CN(CCC(=O)O)C2=CC1C,0.6991,1.1713
Z4917489734,CC1=NC(CNC(=O)COC=2C=CC(=CC2)C3=NN=CO3)=C4CCCCN14,0.7785,1.2681
Z8872992721,C[C@H](CNC(=O)C=1C=CN2C=CC=CC12)NC(=O)[C@@H]3C[C@H](F)C(=O)N3,0.8884,1.2425
Z1833761514,CCC1=NOC(C)=C1NC(=O)NC=2C=CC(O)=C(Cl)C2,1.01,1.3384
Z8821244174,CC1CC(N1C(=O)OC(C)(C)C)C2=NC(CN3N=CC=N3)=NN2C=4C=NN(C)C4,1.1685,1.3263
Z2199743920,N#CC=1C=CC(OC2CCN(C2)C=3N=CN=C4NC=CC34)=NC1,0.8843,1.307
Z3216000608,CCOC=1C=CC(=CC1)S(=O)(=O)N2CCC(CC(=O)O)C2(C)C,1.0022,1.0687
Z9033487657,O=C(CN1C=2C=CC=CC2C(=O)C=3C=CC=CC13)N4CCC5(CCCN(C5)C(=O)C=6C=C7C=CC=CC7=C8C=CC=NC68)CC4,1.2317,1.1529
Z8309942268,BrC1=NSC(=N1)N(CCOC2CC2)CC=3C=CSC3,1.3173,1.0976
Z2732441142,CC(C)(C)N1C=NC(=N1)C(=O)NC=2C=CC=3N=CC=C(O)C3C2,0.6804,1.0963
Z8435974781,OC(CC(=O)NC1=NC=2C=CC=CC2N1)C3=NC=4C=CC=CC4N3,0.5728,1.1425
Z8213678852,CC1=NC=2C(NC(=O)CC=3C=CC(NC(=O)OC(C)(C)C)=CC3)=CC=CC2C(=O)N1C4CCC(=O)NC4=O,1.1296,1.137
Z2970405835,CC1=NN(C)C=C1C2CCCN2C3=NN=C(S3)C=4C=CC(O)=CC4,0.898,1.1572
Z1231749908,CC=1C=CC=CC1CN(CC=2C=CC=CC2)C(=O)CCC3=NC=4C=CC=NC4N3,1.0943,1.2173
Z3063578003,O=C(NC=1C=NN(CC=2C=CN=CC2)C1)C3(CCCN3)C=4C=CC=CC4,0.4931,1.2162
Z5775523846,CCOC=1C=CN=C(NCC2=CC(=CS2)S(=O)(=O)C)C1,0.8466,1.288
Z8891001986,"CC1=NN=C(CC(=O)NC[C@@H]2CC[C@@H](C2)NC(=O)C=3C=CC=4OC=CC4C3)O1 |&1:10,13,r|",1.1493,1.3674
Z8984259592,O=C(C1CC=CC=2C=CC=CC12)N3CC4(C3)CN(C4)C(=O)C=5C=CC=CC5C6=NC=NN6,1.1761,1.3571
Z8721957960,NC1=NC=C(S1)C(=O)NC=2C=CC(NC(=O)C=3C=CC=CC3)=NC2,0.9467,1.2658
Z2497945878,CCC=1C=CC=CC1S(=O)(=O)NC(=O)CC2OCC=3C=C(Cl)C=CC23,1.2692,1.1801
Z9043293596,CC(C)[C@H](NC(=O)[C@H](C)[C@H](O)C=1C=CC=CC1)C2=CSC(CC=3C=CC=C(F)C3)=N2,1.3085,1.1606
Z8797554569,CN([C@H](CO)C=1C=CC=CC1)C=2C=CN=C(Br)C2,0.8728,1.256
Z8621733944,C[C@H](CC(=O)OC(C)(C)C)NC=1C=C(C)N=NC1Br,1.0289,1.3652
Z8803501466,CN1C=C(NCC=2C=CC(F)=C(C2)C3CC3)C(OCC(F)F)=N1,1.2393,1.3312
Z8809382760,CCC(CC)(NC(=O)C1=CN2C=CNC(=O)C2=N1)C(=O)O,0.8826,1.2876
Z3687064916,"O[C@@H]1CC(CN2C=CN=C2)C[C@H]1NC(=O)C=3C=CC=C(CN4C=NC=N4)C3 |&1:1,11,r|",0.6221,1.2516
Z2052578451,CO[C@H]1C[C@H](N(C1)C2=NOC(=N2)C(C)(C)C)C(=O)N,0.9503,1.2354
Z1274798509,CN(C)C=1C=CC(=CN1)C(=O)N2CCOC(CC(=O)O)C2,0.5656,1.2284
